oare_id,source,retrieval_neighbor_ids,retrieval_scores,retrieval_mode
d52b7a5b-bde2-4432-94d2-e1e8b163446b__gc1of1,"translate Akkadian to English: ṭup-pu-um ša en-na-sú-en₆ DUMU i-dí-a-bi-im

Retrieved source: ṭup-pu-um ša en-na-sú-en₆ DUMU i-dí-a-bi-im
Retrieved English hint: Tablet concerning Enna-Suen son of Iddin-abum.",d52b7a5b-bde2-4432-94d2-e1e8b163446b,1.0000,train_to_train
5f088d12-ed99-434a-a113-65deab7e1426__c3of3__gc1of1,"a-ḫi a-ta té-er-ta-kà a-ni-tum lá a-ni-tum li-li-kam KÙ.BABBAR 1 GÍN lá a-kà-al

Retrieved source: i-šu ṣú-ḫa-ar-tám ta-da-nam lá ta-da-nam té-er-ta-kà li-li-kam
Retrieved English hint: Let your instruction come to me whether the girl must be given or not """,5e24b269-1513-4780-98aa-5549e40900f2__c4of4__gc1of1,0.3672,val_to_train
ec77f9e3-4b71-4eb9-9ce8-768206e7410b__c2of2__gc1of1,"dí-i-šu-nu-tí a-ḫi a-ta KÙ.BABBAR u₄-ma-am a-ni-a-am lá i-bi₄-at šé-bi₄-lam a-ta ḫa-ra-nam ta-dá-nam KÙ.BABBAR lá i-bi₄-at a-šu-mì SÍG.ḪI.A u₄-ma-am a be-et

Retrieved source: dí-i-šu-nu-tí a-ḫi a-ta KÙ.BABBAR u₄-ma-am a-ni-a-am lá i-bi₄-at šé-bi₄-lam a-ta ḫa-ra-nam ta-dá-nam KÙ.BABBAR lá i-bi₄-at a-šu-mì SÍG.ḪI.A u₄-ma-am a be-et
Retrieved English hint: My dear brother, may the silver not lie idle even this day Send it It is you who will give me a journey The silver must not wait Concerning the wool I shall stay one day",ec77f9e3-4b71-4eb9-9ce8-768206e7410b__c2of2,1.0000,train_to_train
d5a863e5-d436-4d46-9e19-6e15df691120__c3of3__gc1of1,"DUMU e-lá-ma IGI ú-ṣú-ur-ša-a-šur IGI i-ku-pí-a a-na ší-bu-tim a-ni-a-tim kà-ru-um bu-ur-uš-ḫa-tum i-dí-in-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šur ni-dí-in

Retrieved source: DUMU e-lá-ma IGI ú-ṣú-ur-ša-a-šur IGI i-ku-pí-a a-na ší-bu-tim a-ni-a-tim kà-ru-um bu-ur-uš-ḫa-tum i-dí-in-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šur ni-dí-in
Retrieved English hint: In the presence of Uṣur-ša-Aššur (and) of Ikūppiya For this testimony the Burušhattum colony made us available and we gave our testimony before Aššur's dagger """,d5a863e5-d436-4d46-9e19-6e15df691120__c3of3,1.0000,train_to_train
4dca36ca-2496-4554-9d82-d90ef27cad50__gc1of1,"translate Akkadian to English: KIŠIB ša-lim-a-šùr DUMU i-sú-rik₁₃ a-na en-um-a-šùr DUMU ú-zu-a ḫa-na-a i-dí-ku-bi₄-im a-šur-i-mì-tí DUMU du-dí-ki en-um-a-šùr ù a-lá-ḫi-im

Retrieved source: KIŠIB ša-lim-a-šùr DUMU i-sú-rik₁₃ a-na en-um-a-šùr DUMU ú-zu-a ḫa-na-a i-dí-ku-bi₄-im a-šur-i-mì-tí DUMU du-dí-ki en-um-a-šùr ù a-lá-ḫi-im
Retrieved English hint: Sealed by Šalim-Aššur son of Issu-arik; to Ennam-Aššur son of Uzuwa, hannaya, Iddin-Kūbum, Aššur-imittī son of Dudiki, Ennam-Aššur and Ali-ahum.",4dca36ca-2496-4554-9d82-d90ef27cad50,1.0000,train_to_train
3a1e965b-3b71-452c-84a2-7416f7cdf986__c1of4__gc1of1,"translate Akkadian to English: um-ma a-lá-ḫu-um-ma a-na SIG₅-pì-i-a-šur qí-bi-ma 0.5 ma-na KÙ.BABBAR ku-nu-ki-a ú ša 8 GÍN KÙ.BABBAR sà-ḫe-er-tám e-lá-lí ú en-um-ì-lí na-áš-ú-ni-kum a-ma-kam

Retrieved source: a-na a-dí-da ù a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pì-i-a-šur 14 GÍN KÙ.BABBAR a-mur-IŠTAR ni-a-um ḫa-bu-lam KÙ.BABBAR ša-áš-qí-lá-šu-ma šé-bi₄-lá-nim
Retrieved English hint: To Adida and Ali-ahum from Damiq-pī-Aššur: Our own Amur-Ištar owes me 14 shekels of silver Make him pay the silver and send it to me Zuzuwa brings you 1 good",cc42fcaa-8516-4192-9424-badfedca6a62__c1of3__gc1of1,0.3642,val_to_train
f75ac241-40c3-4bd6-a35b-3e1370b45e02__gc1of1,"translate Akkadian to English: KIŠIB šu-be-lim DUMU i-sú-rik₁₃ a-na en-na-sú-in a-ḫi-šu ú a-lá-ḫi-im DUMU šál-ma-a-šur

Retrieved source: KIŠIB šu-be-lim DUMU i-sú-rik₁₃ a-na en-na-sú-in a-ḫi-šu ú a-lá-ḫi-im DUMU šál-ma-a-šur
Retrieved English hint: Seal of Šu-Bēlum son of Issu-arik; to his brother Enna-Suen and to Ali-ahum son of Šalim-Aššur.",f75ac241-40c3-4bd6-a35b-3e1370b45e02,1.0000,train_to_train
9a6fb38b-cbc5-4455-ab83-e789fccbfd79__c1of3__gc1of1,"translate Akkadian to English: um-ma dan-a-šur ša-lim-wa-ar-dí-e ú šu-nu-nu-ma a-na en-nam-a-šur qí-bi-ma i-na lu-qú-tim pá-ni-tim 3 GÚ URUDU SIG₅ šu-nu-nu ub-lá-kum 1.5 GÚ URUDU SIG₅ ŠU.NÍGIN

Retrieved source: URUDU ma-sí-um ŠÀ.BA 6 GÚ šu-nu-nu i pá-ni-tim ub-lá-kum 8 GÚ URUDU ma-sí-am ša-lim-wa-ar-dí ù šu-nu-nu ku-nu-ki-ni na-áš-ú-ni-kum 18 ma-na SIG₅ ša-du-a-at URU…
Retrieved English hint: 18 minas good copper we paid as the transport tariff on your copper and your donkeys 1 mina per talent was lost during the breaking up 2 5 minas of good copper we deposited out of your copper and gave to Ab-šalim for th…",872e8ca9-3b92-4973-aa4a-bb1311a4a183__c3of4,0.4512,val_to_train
14457418-2863-49ad-860b-89778d8cdd3a__c4of4__gc1of1,"2 ar-za-li <gap> na-áš-ú-ni-kum za-áp-ru-tim <gap> ša <gap> na-áš-ú-ni-kum

Retrieved source: 2 ar-za-li <gap> na-áš-ú-ni-kum za-áp-ru-tim <gap> ša <gap> na-áš-ú-ni-kum
Retrieved English hint: I too am a man of favors <gap> They bring you 2 they bring you",14457418-2863-49ad-860b-89778d8cdd3a__c4of4,1.0000,train_to_train
9864ddf0-99b1-4eae-855c-d33288497f81__gc1of1,"translate Akkadian to English: 1 TÚG <gap> lu-bu-šu-um i li-bi i-ku-pí-a DUMU a-šùr-ba-ni i-na wa-aḫ-šu-ša-na a-dí-šu-um

Retrieved source: 1 TÚG <gap> lu-bu-šu-um i li-bi i-ku-pí-a DUMU a-šùr-ba-ni i-na wa-aḫ-šu-ša-na a-dí-šu-um
Retrieved English hint: 1 <gap> textile, a dress, is owed by Ikūn-pīya son of Aššur-bāni.",9864ddf0-99b1-4eae-855c-d33288497f81,1.0000,train_to_train
020aa8bd-69a4-43a9-8120-efd9e587bb1c__c5of5__gc1of1,"ma-na ù 2 ma-na a-na-aḫ-ta-kà ta-lá-qé-ma ù a-na-ku lá-ag-mì-il₅-kà a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na i-dí-ni-a-tí-ma IGI GÍR ša a-šu

Retrieved source: ma-na ù 2 ma-na a-na-aḫ-ta-kà ta-lá-qé-ma ù a-na-ku lá-ag-mì-il₅-kà a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na i-dí-ni-a-tí-ma IGI GÍR ša a-šu
Retrieved English hint: "" The Wahšušana colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Aššur-idī, by Elāli Puzur-ilī son of Balzuenum was our (absent) partner """,020aa8bd-69a4-43a9-8120-efd9e587bb1c__c5of5,1.0000,train_to_train
0db91c91-7c07-4b21-962a-a6cde6af9a20__c4of5__gc1of1,"dí-in a-lim{ki} iš-tí-kà a-na a-lim{ki} lu ni-lik-ma i-na bu-lá-tí ša a-bi-ni li-ma-am lu nu-ṭá-ib-ma i-na ší-ma-tí-ni ša a-bi₄-ni ša a-lim{ki} iš-tí a-ḫi-a

Retrieved source: dí-in a-lim{ki} iš-tí-kà a-na a-lim{ki} lu ni-lik-ma i-na bu-lá-tí ša a-bi-ni li-ma-am lu nu-ṭá-ib-ma i-na ší-ma-tí-ni ša a-bi₄-ni ša a-lim{ki} iš-tí a-ḫi-a
Retrieved English hint: the assets of our father and let me discuss the testament of our father in the City with my brother and my sister <gap> the attorney <gap> The Kanesh colony gave us for these proceedings and we gave our testimony before…",0db91c91-7c07-4b21-962a-a6cde6af9a20__c4of5,1.0000,train_to_train
93c41494-4cd9-4321-bc54-ebf24ad45316__c4of5__gc1of1,"i-ba-ší 2 ma-na <gap> ša-am-ší <gap> i ta-<gap> šu-ma ru-<gap>-ni ma-lik-DINGIR-šu tù-qá-a 1 TÚG ṣú-ba-tum ša i-ba-ší-ú a-na a-lá-ḫi-im ù a-lu-a dí-in-ma lu-ub-lu-nim a-na da-áš-i-šu ba-a-nim

Retrieved source: i-ba-ší 2 ma-na <gap> ša-am-ší <gap> i ta-<gap> šu-ma ru-<gap>-ni ma-lik-DINGIR-šu tù-qá-a 1 TÚG ṣú-ba-tum ša i-ba-ší-ú a-na a-lá-ḫi-im ù a-lu-a dí-in-ma lu-ub…
Retrieved English hint: well as textiles, what accrues to you is available for purchases 2 minas <gap> you await Malik-ilišu Every textile that is available give that to Ali-ahum and Aluwa so they may bring it",93c41494-4cd9-4321-bc54-ebf24ad45316__c4of5,1.0000,train_to_train
e1e1415e-31ec-4580-bb0f-488eea3cf25a__c2of4__gc1of1,"lá i-ší-qí-il₅ tí-ir-ta-ku-nu a-na wa-aḫ-šu-ša-na li-li-kam šu-ma KÙ.BABBAR ú ṣí-ba-sú i-ší-qí-il₅ ma-lá KÙ.BABBAR i-ší-iq-lu úz-ni pé-té ṭup-pí ša

Retrieved source: lá i-ší-qí-il₅ tí-ir-ta-ku-nu a-na wa-aḫ-šu-ša-na li-li-kam šu-ma KÙ.BABBAR ú ṣí-ba-sú i-ší-qí-il₅ ma-lá KÙ.BABBAR i-ší-iq-lu úz-ni pé-té ṭup-pí ša
Retrieved English hint: If the silver and its interest has been paid, inform me about how much silver has been paid As to the tablets concerning Anatolians that I left as well,",e1e1415e-31ec-4580-bb0f-488eea3cf25a__c2of4,1.0000,train_to_train
0123a9b9-e81e-4d7a-a79b-10e7c0aacbb9__c1of2__gc1of1,"translate Akkadian to English: KIŠIB a-lá-ḫi-im KIŠIB a-li-li KIŠIB a-bi₄-lá KIŠIB lá-qé-ep ša i-na ba-áb-tim ša a-šùr-be-el-ma-al-ki-im ša iš-ti DUMU a-tù-ri-a ù a-mur-a-šùr ḫi-na-a iṣ-bu-tù-ma a-na e-lá-ma

Retrieved source: KIŠIB a-lá-ḫi-im KIŠIB a-li-li KIŠIB a-bi₄-lá KIŠIB lá-qé-ep ša i-na ba-áb-tim ša a-šùr-be-el-ma-al-ki-im ša iš-ti DUMU a-tù-ri-a ù a-mur-a-šùr ḫi-na-a iṣ-bu-t…
Retrieved English hint: Seal of Ali-ahum, seal of Ali-ilī, seal of Abila, seal of Lā-qēp, that what hinnāya had seized as part of an outstanding claim of Aššur-bēl-malkim from Atūriya's son andfrom Amur-Aššur and had entrusted to Elamma - an a…",0123a9b9-e81e-4d7a-a79b-10e7c0aacbb9__c1of2,1.0000,train_to_train
1e462217-cd6d-488d-8750-9b2fba65cb74__c3of3__gc1of1,"zu-ú-lu lá i-<gap> a-ta a-na u₄-mì-im a-nim ta-áš-ta-pu <gap> a-šur ú i-lu-ú a-bi-ni li-ṭù-lá <gap>-dí-in <gap> ni

Retrieved source: zu-ú-lu lá i-<gap> a-ta a-na u₄-mì-im a-nim ta-áš-ta-pu <gap> a-šur ú i-lu-ú a-bi-ni li-ṭù-lá <gap>-dí-in <gap> ni
Retrieved English hint: the silver to Zûlu And you, until this very day you have kept silent Aššur and the god(s) of our father may witness <gap> give <gap>""""",1e462217-cd6d-488d-8750-9b2fba65cb74__c3of3,1.0000,train_to_train
b5bd80f4-1c55-4950-b13a-5b6cc97199b3__gc1of1,"translate Akkadian to English: i-nu-mì <gap> 5 ma-na SIG₅ ša a-na <gap> šu-zu-zu DUMU a-šur-SIPA i-na dur₄-ḫu-mì-it aḫ-bu-lu-ú ITU.KAM ku-zal-li li-mu-um a-šùr-ma-lik DUMU a-lá-ḫi-im

Retrieved source: i-nu-mì <gap> 5 ma-na SIG₅ ša a-na <gap> šu-zu-zu DUMU a-šur-SIPA i-na dur₄-ḫu-mì-it aḫ-bu-lu-ú ITU.KAM ku-zal-li li-mu-um a-šùr-ma-lik DUMU a-lá-ḫi-im
Retrieved English hint: When <gap> 5 minas of good quality that I owed to Šu-Zuzu son of Aššur-rē'ī in Durhumit.",b5bd80f4-1c55-4950-b13a-5b6cc97199b3,1.0000,train_to_train
6131d12a-0906-4306-95a3-e0ea57efaac4__gc1of1,"translate Akkadian to English: 15.3333 GÍN KÙ.BABBAR ší-im URUDU i-na li-bi₄ ku-lu-ú DUMU a-šur-ma-lik IGI a-lá-ḫi-im kà-ṣa-ri-šu IGI ma-nu-um-ba-lum-a-šur DUMU a-šur-re-i

Retrieved source: 15.3333 GÍN KÙ.BABBAR ší-im URUDU i-na li-bi₄ ku-lu-ú DUMU a-šur-ma-lik IGI a-lá-ḫi-im kà-ṣa-ri-šu IGI ma-nu-um-ba-lum-a-šur DUMU a-šur-re-i
Retrieved English hint: 15.3333 shekels of silver, the price of copper, is owed by Kullu son of Aššur-malik.",6131d12a-0906-4306-95a3-e0ea57efaac4,1.0000,train_to_train
41ea24e3-2d8d-46c0-9152-8e7ab40e4723__c2of2__gc1of1,"lá e-zi-ib a-na tí-ša-mu-ur-na lá e-tí-iq a-na SIG₅-pì-i-a-šùr qí-bi₄-ma wa-dí a-wa-tim ša ni-ta-ú-ni ta-am-tí-ší e-et-qám-ma e-et-qám-ma a-šar a-wa-tim i-lá-ku lu né-pu-uš

Retrieved source: lá e-zi-ib a-na tí-ša-mu-ur-na lá e-tí-iq a-na SIG₅-pì-i-a-šùr qí-bi₄-ma wa-dí a-wa-tim ša ni-ta-ú-ni ta-am-tí-ší e-et-qám-ma e-et-qám-ma a-šar a-wa-tim i-lá-k…
Retrieved English hint: he will not go overland to Tišmurna To Damiq-pī-Aššur: Apparently you have forgotten the matter we discussed Do come here, come here, so we can do what the situation demands",41ea24e3-2d8d-46c0-9152-8e7ab40e4723__c2of2,1.0000,train_to_train
3b1208c6-cfcc-4c5c-a8aa-73842cc91ff3__c3of3__gc1of1,"né-me-lim ša-li-ìš-tám áš-du-na-da i-zu-a-az ù a-na i-bi-sà-e šál-iš-tám i-za-az

Retrieved source: né-me-lim ša-li-ìš-tám áš-du-na-da i-zu-a-az ù a-na i-bi-sà-e šál-iš-tám i-za-az
Retrieved English hint: "" In the presence of Atatiya, of Ahu-waqar, of Aššur-šamšī Concerning Subārum / the Subaraean of the ransom """,3b1208c6-cfcc-4c5c-a8aa-73842cc91ff3__c3of3,1.0000,train_to_train
a6678845-cd83-4140-9297-72baa3c095dd__c2of4__gc1of1,"it-mu-ú i-dí-sú-in ki-ma a-ḫa-tí-šu a-ḫi-šu ù a-ḫa-at a-bi-šu i-dí-sú-in it-ma ù ša-lim-a-šur a-na ḫu-bu-ul i-ba-a-a a-bi-šu-nu a-na i-dí-sú-in ù a-ḫi-šu DUMU i-ba-a-a ù-lá i-tù-wa-ar-šu-nu-tí a-ḫu-um a-na

Retrieved source: ni-iš a-lim{ki} i-na kà-ni-iš it-mu-ú i-dí-sú-in ki-ma a-ḫa-tí-šu a-ḫi-šu ù a-ḫa-at a-bi-šu i-dí-sú-in it-ma ša-lim-a-šùr a-na ḫu-bu-ul i-ba-a-a lá i-tù-ar-šu-…
Retrieved English hint: and swore an oath by the City in Kanesh Iddin-Suen swore on behalf of his sister, his brother and his father's sister Šalim-Aššur must not raise claim against them for Ibaya's debt",9134f417-4dc1-4dfb-9337-42df673cc5f0__c2of3__gc1of1,0.8367,val_to_train
52a0aa54-619c-403b-88fa-b48f27e57fdc__gc1of1,"translate Akkadian to English: <gap> i-na <gap> i-lu-ku-ni <gap> a-ša-a-ma i-na pá-ni-ú-tí-ma a-ṭá-ra-da-ku-nu-tí

Retrieved source: <gap> i-na <gap> i-lu-ku-ni <gap> a-ša-a-ma i-na pá-ni-ú-tí-ma a-ṭá-ra-da-ku-nu-tí
Retrieved English hint: <gap> in <gap>, when PN comes I will buy <gap> and send (him) to you with the first opportunity.",52a0aa54-619c-403b-88fa-b48f27e57fdc,1.0000,train_to_train
7c7c5b98-b509-44ff-9d1d-bc5b8766d101__c4of4__gc1of1,"ú-lá <gap>-mì a-na-ku ú a-ta <gap> i-na ṭup-pí-im ša šu-mì DAM.GÀR lá-áp-tù 1 ITU.KAM iš-tí-in ú-lá ší-na wa-ar-ḫu e e-tí-qú-ma ṣí-ib-tum <gap> i <gap> ša ki-ma <gap> im-ḫa-aṣ <gap> u₄-mì-im iš-tí-in lá té-pá-áš

Retrieved source: ú-lá <gap>-mì a-na-ku ú a-ta <gap> i-na ṭup-pí-im ša šu-mì DAM.GÀR lá-áp-tù 1 ITU.KAM iš-tí-in ú-lá ší-na wa-ar-ḫu e e-tí-qú-ma ṣí-ib-tum <gap> i <gap> ša ki-m…
Retrieved English hint: <gap> they have come back to sin <gap> approach them there <gap> I and you <gap> in the tablet that was written in the name of a merchant, not a single or two months must be overdue so interest <gap> he hit do not make…",7c7c5b98-b509-44ff-9d1d-bc5b8766d101__c4of4,1.0000,train_to_train
2395a816-d162-493e-9186-2e0a2214affa__gc1of1,"translate Akkadian to English: ta-aḫ-sí-sà-tum ša tám-kà-ru-tim

Retrieved source: ta-aḫ-sí-sà-tum ša tám-kà-ru-tim
Retrieved English hint: Memoranda concerning customers.",2395a816-d162-493e-9186-2e0a2214affa,1.0000,train_to_train
c7e9ad56-31e0-4eb2-9672-a2ac4b3ffe60__c1of2__gc1of1,"translate Akkadian to English: 17 ma-na ḫu-sá-ru-um 21 GÚ URUDU SIG₅ 8 ANŠE ṣa-lá-mu ù ú-nu-sú-nu 20 ma-na ší-ku-um 1 me-at 10 ṣí-pá-ra-tum a-na iš-ri-šu ší-na-tum mì-ma a-nim

Retrieved source: 17 ma-na ḫu-sá-ru-um 21 GÚ URUDU SIG₅ 8 ANŠE ṣa-lá-mu ù ú-nu-sú-nu 20 ma-na ší-ku-um 1 me-at 10 ṣí-pá-ra-tum a-na iš-ri-šu ší-na-tum mì-ma a-nim
Retrieved English hint: 17 minas of lapis lazuli, 21 talents of good copper, 8 black donkeys and their harness, 20 minas of šikku-copper, 110 bronze pins, 10 sets of teeth — all this Salim-Aššur entrusted to Man-mahir",c7e9ad56-31e0-4eb2-9672-a2ac4b3ffe60__c1of2,1.0000,train_to_train
20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7__c4of6__gc1of1,"ù a-na iš-té-en ù ší-na tap-pá-e-a KÙ.BABBAR ù né-ma-al-šu ta-dí-in a-na-ku ù ša qá-ta-at a-bi-a-a na-al-pu-tù ni-ta-na-lá-kà-ku-um KÙ.BABBAR ù né-ma-al-šu

Retrieved source: qá-tí li-mì-im a-mur-a-šur ú qá-at-ku-nu šu-uk-na KÙ.BABBAR ù né-ma-al-šu li-iš-qú-lu-ma li-ma-am a-mur-a-šur ṭá-i-ba-a ší-tí KÙ.BABBAR-pì-im a-na DAM.GÀR-ri-a…
Retrieved English hint: they should pay the silver and the accrued profit and then satisfy the eponym Amur-Aššur The rest of the silver should stand available for my customers "" We keep seizing",7506c49d-512b-417b-adb1-1bf6d0ea5da3__c3of5,0.2490,val_to_train
7a99071b-9ecd-4321-8bd4-6e646fe84a69__c4of4__gc1of1,"um-ma a-ta-ma <gap> en-um-<gap>

Retrieved source: um-ma a-ta-ma <gap> en-um-<gap>
Retrieved English hint: You said: ""<gap> Ennam-<gap>""""",7a99071b-9ecd-4321-8bd4-6e646fe84a69__c4of4,1.0000,train_to_train
20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7__c2of6__gc1of1,"ú-la-pí-tám ša-lim-a-šùr i-na a-lim{ki} a-na li-mì-im ḫa-bu-ul-ma ṭup-pá-am ša ší-ip-kà-tim ša-lim-a-šùr ad-ma-ku-ni ṭup-pá-am šu-wa-tí qá-tí li-mì-im ú-kà-al-ma KÙ.BABBAR ù né-ma-al-šu dí-in-ma

Retrieved source: a-ma-kam KÙ.BABBAR ša a-na É a-lim{ki} a-bu-ni ḫa-bu-lu-ni-ma ṭup-pá-am ša dí-in a-lim{ki} tal-qé-a-ni ú ša-ni-am
Retrieved English hint: investors of Šalim-Aššur may make demands Do this and dispatch the 2 tablets with verdicts of the City plus a copy of the testament, and hire an attorney and send Aluwa and the attorney as soon as possible",a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7__gc1of1,0.3145,val_to_train
f06a66fe-56e3-4f0a-9d4f-14ffae1c79a4__c2of2__gc1of1,"KÙ.BABBAR ší-tám ša DINGIR-ba-ni en-na-sú-in ub-lam ša i-na-sú-in LUGAL-{d}IM mì-ma lá ub-lam ù šu-ma be-ú-lá-tí-ku-nu ba-at-qá-tù-nu a-na-ku ú-ša-ba iš-tí a-ba-ba ta-ma-ku

Retrieved source: 1 TÚG ku-ta-nam ša a-šur-ták-lá-ku ša kà-li-<gap> LUGAL-{d}IM ub-lam 1 TÚG ku-ta-nam ša <gap> i li-bi₄ LUGAL-{d}IM a-ḫu-ur i-na ni-is-ḫa-tim lá-qé 1 TÚG ku-ta-…
Retrieved English hint: Šar-Adad brought 1 -textile belonging to Aššur-taklāku from the <gap> 1 -textile belonging to <gap> remains in Šar-Adad's possession It was taken from the import duty Amur-šarrassa brought 1 -textile belonging to Yaya a…",ea797cc4-9db5-4a0a-a84a-00a6f205b53e__c1of2,0.3358,val_to_train
01cc1406-fc42-4252-aeae-6b4538b069c5__c2of2__gc1of1,"du-ur-ḫu-mì-it i-ba-ší 10 pí-ri-kà-nu 1 GÚ SÍG.ḪI.A 2 ú-kà-pé-e 80 lu-ur-ma-tum 10 ma-na Ì.GIŠ sà-ar-dam sà-áp-tí-nam ni-ib-ra-ra-am 2 ší-it-re-e ša za-al-pá 2 e-ma-re ú ù-nu-sú-nu mì-ma a-nim a-na a-šùr-i-mì-tí a-dí-in

Retrieved source: du-ur-ḫu-mì-it i-ba-ší 10 pí-ri-kà-nu 1 GÚ SÍG.ḪI.A 2 ú-kà-pé-e 80 lu-ur-ma-tum 10 ma-na Ì.GIŠ sà-ar-dam sà-áp-tí-nam ni-ib-ra-ra-am 2 ší-it-re-e ša za-al-pá 2…
Retrieved English hint: 10 pirikannu-textiles, 1 talent of wool, 2 saddle-rugs, 80 pomegranates, 10 minas of olive oil, a saptinnu- and a nibraru-textile, 2 scarfs from Zalpa, 2 donkeys with their harness — all this I gave to Assur-imitti",01cc1406-fc42-4252-aeae-6b4538b069c5__c2of2,1.0000,train_to_train
1a515573-190b-4a0d-be8d-231b1dc7691f__c1of2__gc1of1,"translate Akkadian to English: um-ma né-er-a am-tum-ma a-na e-lá-ma qí-bi-ma ra-qá-tám ú TÚG na-áš-ú-ni-kum iš-tí lu-qú-tí-kà ù ší-it-ra-am a-na lá-ma-sí-tim a-na a-wa-tim ša ta-áš-pu-ra-ni

Retrieved source: a-na lá-ma-sà-tim ú ša-lim-ma qí-bi-ma um-ma um-mì-iš-ḫa-ra-ma a-dí-i na-áš-pé-er-tim ša ta-áš-pu-ri-ni um-ma a-tí-ma mì-šu-um
Retrieved English hint: To Lamassutum and Šalimma, thus says Ummī-Išhara: As for the letter you sent me, in which you wrote: 'Why does he not send someone to me?' a messenger of his did arrive, but it was me who sent him away. I talked to him…",d7b180e1-b85e-4b0b-9fc7-ab244199146d__c1of6,0.3008,val_to_train
5a00715b-aad3-4c39-a0ae-0e5d919001ef__c4of7__gc1of1,"KÙ.BABBAR ú-ra-dá-ma a-ṣé-er a-bi-a ù ì-lí-dan DUMU šu-da-a i šé-ep a-bi-a ú-šé-ba-al KÙ.BABBAR-áp-kà mì-ma ú-lá a-ḫu-ur a-ṣé-er 1 GÚ

Retrieved source: KÙ.BABBAR ú-ra-dá-ma a-ṣé-er a-bi-a ù ì-lí-dan DUMU šu-da-a i šé-ep a-bi-a ú-šé-ba-al KÙ.BABBAR-áp-kà mì-ma ú-lá a-ḫu-ur a-ṣé-er 1 GÚ
Retrieved English hint: silver that went with Abiya's transport, they bought lapis corresponding to 4 6666 minas of silver for you, and for our silver they bought tin and textiles, and together with me you divided tin and textiles for a full s…",5a00715b-aad3-4c39-a0ae-0e5d919001ef__c4of7,1.0000,train_to_train
86401195-e795-468f-b502-17a43e7dbd57__c1of8__gc1of1,"translate Akkadian to English: a-na ša-lim-a-šùr qí-bi-ma um-ma en-um-a-šur-ma i-na me-eḫ-ri-im ša ba-a-ba-tí-kà ša té-zi-ba-ni 5

Retrieved source: a-na ša-lim-a-šùr qí-bi-ma um-ma en-um-a-šur-ma i-na me-eḫ-ri-im ša ba-a-ba-tí-kà ša té-zi-ba-ni 5
Retrieved English hint: To Šalim-Aššur from Ennam-Aššur: From the copy of your outstanding loans that you left with me I have received 5 minas of silver from Ilī-dan I received 3 8333 minas 5 shekels from Amur-Šamaš, 10 5",86401195-e795-468f-b502-17a43e7dbd57__c1of8,1.0000,train_to_train
765450ee-d863-4ddc-924b-c8f99920e601__c2of5__gc1of1,"0.6666 GÍN 15 ŠE.TA ta-dí-in ŠÀ.BA ša 50.8333 ma-na URUDU-im KÙ.BABBAR-áp-šu a-ḫu-ur ur-ḫa-am iš-té-en nu-na-pì-iš URUDU-a-kà da-an-ma 0.5 ma-na 6.6666 GÍN KÙ.BABBAR ù

Retrieved source: 0.6666 GÍN 15 ŠE.TA ta-dí-in ŠÀ.BA ša 50.8333 ma-na URUDU-im KÙ.BABBAR-áp-šu a-ḫu-ur ur-ḫa-am iš-té-en nu-na-pì-iš URUDU-a-kà da-an-ma 0.5 ma-na 6.6666 GÍN KÙ.…
Retrieved English hint: 50 8333 minas of copper remain We took it easy for one month Your copper is safe( ) and we made your brother pay 0 5 mina 6 6666 shekels of silver and 2 3333 shekels of silver in interest",765450ee-d863-4ddc-924b-c8f99920e601__c2of5,1.0000,train_to_train
90656390-b0c2-42c4-af4a-b43a4414f7f3__c1of4__gc1of1,"translate Akkadian to English: a-na ša 2.5 ma-na <gap> KÙ.BABBAR ṣa-ru-pì-im ú ṣí-ba-tí-šu ša a-da-da ḫa-bu-lá-ku-ni ni-kà-sí ni-sí-ma <gap> ma-na KÙ.BABBAR ṣa-ru-pá-am ú 1 ku-ta-nam

Retrieved source: a-na ša 2.5 ma-na <gap> KÙ.BABBAR ṣa-ru-pì-im ú ṣí-ba-tí-šu ša a-da-da ḫa-bu-lá-ku-ni ni-kà-sí ni-sí-ma <gap> ma-na KÙ.BABBAR ṣa-ru-pá-am ú 1 ku-ta-nam
Retrieved English hint: Concerning the 2 5 minas of refined silver and its interest that Adada owes to you, we settled accounts and he must give <gap> mina refined silver and 1 in accordance with the text of his tablet to",90656390-b0c2-42c4-af4a-b43a4414f7f3__c1of4,1.0000,train_to_train
